ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1069-5869,JOURNAL OF FOURIER ANALYSIS AND APPLICATIONS,0,1,0
1568-4946,APPLIED SOFT COMPUTING,0,1,0
0925-2312,NEUROCOMPUTING,0,2,0
Sankhya: The Indian Journal of Statistics,Sankhya: The Indian Journal of Statistics,0,1,0
0581-572X,SANKHYA-THE INDIAN JOURNAL OF STATISTICS SERIES A,0,4,0
Journal of Multivariate Analysis,Journal of Multivariate Analysis,0,3,0
ESAIM Probab. Stat.,ESAIM Probab. Stat.,0,1,0
J. Am. Stat. Assoc,J. Am. Stat. Assoc,0,1,0
J. Am. Stat. Assoc.,J. Am. Stat. Assoc.,0,1,0
1386-4181,JOURNAL OF FINANCIAL MARKETS,0,1,0
0950-0804,JOURNAL OF ECONOMIC SURVEYS,0,1,0
0362-546X,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,0,1,0
NBER Working paper,NBER Working paper,0,1,0
Internat. J. Theoret. Appl. Finance,Internat. J. Theoret. Appl. Finance,0,1,0
0170-8643,"STOCHASTIC THEORY AND CONTROL, PROCEEDINGS",0,1,0
Statistical Inference for Stochastic Processes,Statistical Inference for Stochastic Processes,0,1,0
1094-2025,REVIEW OF ECONOMIC DYNAMICS,0,1,0
Working Paper Series 1319,Working Paper Series 1319,0,1,0
Studies in Nonlinear Dynamics and Econometrics,Studies in Nonlinear Dynamics and Econometrics,0,2,0
NBER Macroeconomic Annual,NBER Macroeconomic Annual,0,1,0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,0,1,0
0095-0696,JOURNAL OF ENVIRONMENTAL ECONOMICS AND MANAGEMENT,0,2,0
1550-7416,AAPS JOURNAL,0,1,0
0018-9219,PROCEEDINGS OF THE IEEE,0,6,0
0724-8741,PHARMACEUTICAL RESEARCH,0,1,0
Scandinavian Journal of Statistics,Scandinavian Journal of Statistics,0,1,0
REVSTAT Statistical Journal,REVSTAT Statistical Journal,0,1,0
ESAIM: PS,ESAIM: PS,0,1,0
0070-3370,DEMOGRAPHY,0,1,0
Mathematical population studies,Mathematical population studies,0,1,0
Lifetime data analysis,Lifetime data analysis,0,1,0
1096-7192,MOLECULAR GENETICS AND METABOLISM,0,1,0
0007-1420,BRITISH MEDICAL BULLETIN,0,1,0
1535-3893,JOURNAL OF PROTEOME RESEARCH,0,35,0
1573-3882,METABOLOMICS,0,1,0
0893-228X,CHEMICAL RESEARCH IN TOXICOLOGY,0,1,0
0364-3190,NEUROCHEMICAL RESEARCH,0,1,0
0022-4790,JOURNAL OF SURGICAL ONCOLOGY,0,1,0
0003-2654,ANALYST,0,1,0
0167-4412,PLANT MOLECULAR BIOLOGY,0,1,0
0894-1491,GLIA,0,3,0
1871-5273,CNS & NEUROLOGICAL DISORDERS-DRUG TARGETS,0,1,0
0031-9333,PHYSIOLOGICAL REVIEWS,0,2,0
0166-2236,TRENDS IN NEUROSCIENCES,0,1,0
1557-1890,JOURNAL OF NEUROIMMUNE PHARMACOLOGY,0,1,0
"Technical Report #254, Arxiv preprint arXiv:1001-4083","Technical Report #254, Arxiv preprint arXiv:1001-4083",0,1,0
InterJournal,InterJournal,0,1,0
Prog. Nucl. Mag. Res. Sp.,Prog. Nucl. Mag. Res. Sp.,0,1,0
BMC Syst. Biol.,BMC Syst. Biol.,0,1,0
0169-328X,MOLECULAR BRAIN RESEARCH,0,1,0
1081-0706(print),"ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY, VOL 27",0,1,0
0006-2952,BIOCHEMICAL PHARMACOLOGY,0,1,0
0031-3998,PEDIATRIC RESEARCH,0,1,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,2,0
0165-5728,JOURNAL OF NEUROIMMUNOLOGY,0,1,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0,2,0
0003-2700,ANALYTICAL CHEMISTRY,0,25,0
0006-8993,BRAIN RESEARCH,0,1,0
Biochem. Pharmacol.,Biochem. Pharmacol.,0,1,0
Brazilian Journal of Probability and Statistics,Brazilian Journal of Probability and Statistics,0,1,0
"Journal of Agricultural, Biological, and Environmental Statistics","Journal of Agricultural, Biological, and Environmental Statistics",0,1,0
J Stat Softw,J Stat Softw,0,1,0
1536-1268,IEEE PERVASIVE COMPUTING,0,1,0
1436-3240,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,0,3,0
International Journal of Health Geographies,International Journal of Health Geographies,0,1,0
0277-3732,AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS,0,2,0
WADSWORTH STAT PROBA,WADSWORTH STAT PROBA,0,1,0
0714-0045,SURVEY METHODOLOGY,0,1,0
Surv Methodol,Surv Methodol,0,1,0
Journal of the Royal Statistical Society: Series B,Journal of the Royal Statistical Society: Series B,0,2,0
J AM STAT ASS,J AM STAT ASS,0,1,0
0013-0249,ECONOMIC RECORD,0,1,0
0044-832X,ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT,0,1,0
Polit. Anal.,Polit. Anal.,0,1,0
NBER WORKING PAPER S,NBER WORKING PAPER S,0,1,0
0734-306X,JOURNAL OF LABOR ECONOMICS,0,1,0
IFAU working paper 14:2006,IFAU working paper 14:2006,0,1,0
Statistical Analysis and Data Mining,Statistical Analysis and Data Mining,0,1,0
1049-8931,INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,0,2,0
0017-9124,HEALTH SERVICES RESEARCH,0,1,0
Archives of General Psychiatry,Archives of General Psychiatry,0,1,0
Journal of Official Statistics,Journal of Official Statistics,0,2,0
0360-3016,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,0,2,0
0884-6812,ANALYTICAL AND QUANTITATIVE CYTOLOGY AND HISTOLOGY,0,1,0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,0,4,0
Journal of Modern Applied Statistical Methods,Journal of Modern Applied Statistical Methods,0,1,0
Am. Stat.,Am. Stat.,0,1,0
Urology,Urology,0,1,0
European Urology,European Urology,0,1,0
0340-7004,CANCER IMMUNOLOGY IMMUNOTHERAPY,0,1,0
0090-8258,GYNECOLOGIC ONCOLOGY,0,1,0
1048-891X,INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,0,1,0
Institute of Mathematical Statistics Collections,Institute of Mathematical Statistics Collections,0,1,0
Tech. Rep. 2006-15,Tech. Rep. 2006-15,0,1,0
HARVARD U BIOSTATIST,HARVARD U BIOSTATIST,0,1,0
Tech. rep.,Tech. rep.,0,1,0
Theory Probab. of Applications,Theory Probab. of Applications,0,1,0
Preprint No: SS-10-085R2,Preprint No: SS-10-085R2,0,1,0
Statist. Decis.,Statist. Decis.,0,1,0
0025-584X,MATHEMATISCHE NACHRICHTEN,0,1,0
0271-4132,Prediction and Discovery,0,1,0
1558-7916,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,0,1,0
arXiv:0905.1643 [math.OC],arXiv:0905.1643 [math.OC],0,1,0
International Economic Review,International Economic Review,0,1,0
Ann Stat,Ann Stat,0,1,0
UIUC Technical Report,UIUC Technical Report,0,1,0
0306-4573,INFORMATION PROCESSING & MANAGEMENT,0,1,0
0740-7459,IEEE SOFTWARE,0,1,0
SIGKDD Explor. News.,SIGKDD Explor. News.,0,1,0
0254-5330,ANNALS OF OPERATIONS RESEARCH,0,1,0
Advances in Data Analysis and Classification,Advances in Data Analysis and Classification,0,1,0
Genetics and Molecular Biology,Genetics and Molecular Biology,0,1,0
MATHEMATISCHE ANNALEN,MATHEMATISCHE ANNALEN,0,1,0
Journal of Computational & Graphical Statistics,Journal of Computational & Graphical Statistics,0,1,0
0927-5398,JOURNAL OF EMPIRICAL FINANCE,0,1,0
QUANTREG QUANTILE RE,QUANTREG QUANTILE RE,0,1,0
R package version 1.0-4,R package version 1.0-4,0,1,0
Technique report,Technique report,0,1,0
arXiv:1107.2502v1 [math.ST],arXiv:1107.2502v1 [math.ST],0,1,0
arXiv:1107.2734v1 [math.ST],arXiv:1107.2734v1 [math.ST],0,1,0
Ann. Statist.,Ann. Statist.,0,1,0
arXiv:0903.2515v1,arXiv:0903.2515v1,0,1,0
0070-217X,CURRENT TOPICS IN MICROBIOLOGY AND IMMUNOLOGY,0,1,0
1359-6535,ANTIVIRAL THERAPY,0,1,0
1474-1733,NATURE REVIEWS IMMUNOLOGY,0,1,0
0271-0749,JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,0,1,0
0586-7614,SCHIZOPHRENIA BULLETIN,0,1,0
HDB ECONOMETRICS,HDB ECONOMETRICS,0,1,0
"Modelling Longitudinal and Spatially Correlated Data: Methods, Applications, and Future Directions","Modelling Longitudinal and Spatially Correlated Data: Methods, Applications, and Future Directions",0,1,0
<IT>Journal of the American Statistical Association</IT>,<IT>Journal of the American Statistical Association</IT>,0,2,0
1070-5511,STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL,0,2,0
<IT>Psychometrika</IT>,<IT>Psychometrika</IT>,0,1,0
Chinese Journal of Applied Probability and Statistics,Chinese Journal of Applied Probability and Statistics,0,1,0
0004-8658,AUSTRALIAN AND NEW ZEALAND JOURNAL OF CRIMINOLOGY,0,1,0
2169-9313,JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH,0,1,0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0,13,0
J. Appl. Statist.,J. Appl. Statist.,0,1,0
International Journal of Health Geographics,International Journal of Health Geographics,0,2,0
"Technical Report, UNC/STOR/07/12","Technical Report, UNC/STOR/07/12",0,1,0
TEST,TEST,0,2,0
0001-5660,ACTA GENETICAE MEDICAE ET GEMELLOLOGIAE,0,1,0
0146-0404,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0,5,0
1832-4274,TWIN RESEARCH AND HUMAN GENETICS,0,3,0
Progress in clinical and biological research,Progress in clinical and biological research,0,1,0
Eye,Eye,0,1,0
0065-2113(print),"ADVANCES IN AGRONOMY, VOL 110",0,1,0
1466-4879,GENES AND IMMUNITY,0,1,0
Ann. Appl. Statist.,Ann. Appl. Statist.,0,1,0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,13,0
0740-3232,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION,0,1,0
0042-6989,VISION RESEARCH,0,3,0
0277-786X,WAVELET APPLICATIONS IN SIGNAL AND IMAGE PROCESSING V,0,4,0
1047-3203,JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,0,1,0
"ESSENTIAL GUIDE TO IMAGE PROCESSING, 2ND EDITION","ESSENTIAL GUIDE TO IMAGE PROCESSING, 2ND EDITION",0,1,0
P SOC PHOTO-OPT INS,P SOC PHOTO-OPT INS,0,1,0
Image Vision Comput.,Image Vision Comput.,0,1,0
P SPIE 14 EUR SIGN P,P SPIE 14 EUR SIGN P,0,1,0
P SPIE HUMAN VISION,P SPIE HUMAN VISION,0,1,0
Advances of Modern Radioelectronics,Advances of Modern Radioelectronics,0,1,0
0275-5408,OPHTHALMIC AND PHYSIOLOGICAL OPTICS,0,1,0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0,3,0
1063-5203,APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,0,1,0
1520-6149,"2005 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH, AND SIGNAL PROCESSING, VOLS 1-5: SPEECH PROCESSING",0,1,0
0734-189X,COMPUTER VISION GRAPHICS AND IMAGE PROCESSING,0,1,0
IEEE T. Image Process,IEEE T. Image Process,0,1,0
"Proceedings of 37th IEEE Asilomar Conference on Signals, Systems and Computers","Proceedings of 37th IEEE Asilomar Conference on Signals, Systems and Computers",0,1,0
LIVE IMAGE QUALITY A,LIVE IMAGE QUALITY A,0,1,0
Report No. 68 of the Errors on Surveys Research Project,Report No. 68 of the Errors on Surveys Research Project,0,1,0
Report No. 74 of the Errors in Survey Research Project,Report No. 74 of the Errors in Survey Research Project,0,1,0
Technical Report of the Department of Statistics and and Actuarial Science,Technical Report of the Department of Statistics and and Actuarial Science,0,2,0
0012-365X,DISCRETE MATHEMATICS,0,2,0
0888-613X,INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,0,1,0
1083-4419,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,0,2,0
1083-4427,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,0,1,0
Ann. Discrete Math.,Ann. Discrete Math.,0,1,0
0891-3668,PEDIATRIC INFECTIOUS DISEASE JOURNAL,0,2,0
0264-410X,VACCINE,0,1,0
Med. Care,Med. Care,0,1,0
Stat Methods Med Res,Stat Methods Med Res,0,1,0
0092-8615,DRUG INFORMATION JOURNAL,0,1,0
Drug Information Journal,Drug Information Journal,0,1,0
OPTIMAL RESPON UNPUB,OPTIMAL RESPON UNPUB,0,1,0
Commun Stat Seq Anal,Commun Stat Seq Anal,0,1,0
1539-1604,PHARMACEUTICAL STATISTICS,0,3,0
0196-8858,ADVANCES IN APPLIED MATHEMATICS,0,1,0
WORKING PAPER SERIES,WORKING PAPER SERIES,0,1,0
1759-4774,NATURE REVIEWS CLINICAL ONCOLOGY,0,1,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,5,0
The American Statistician,The American Statistician,0,1,0
Econometrica,Econometrica,0,1,0
Bull. Int. Statist. Inst.,Bull. Int. Statist. Inst.,0,1,0
New Engl. J. Med.,New Engl. J. Med.,0,1,0
J. Wuhan Inst. Hydra. Elect. Eng.,J. Wuhan Inst. Hydra. Elect. Eng.,0,1,0
0191-2917,PLANT DISEASE,0,1,0
LECT NOTES STAT,LECT NOTES STAT,0,4,0
J. Clin. Epidemiol,J. Clin. Epidemiol,0,1,0
Calcutta Statistical Association Bulletin,Calcutta Statistical Association Bulletin,0,1,0
Charlottesville,Charlottesville,0,1,0
Landwirtschaftliches Jahresbuch,Landwirtschaftliches Jahresbuch,0,2,0
Communications in Statistics - Theory and Methods,Communications in Statistics - Theory and Methods,0,1,0
0022-4146,JOURNAL OF REGIONAL SCIENCE,0,1,0
0020-2754,TRANSACTIONS OF THE INSTITUTE OF BRITISH GEOGRAPHERS,0,1,0
0016-7363,GEOGRAPHICAL ANALYSIS,0,4,0
HANDBOOK OF SPATIAL STATISTICS,HANDBOOK OF SPATIAL STATISTICS,0,1,0
Technical Report rr2010-014,Technical Report rr2010-014,0,1,0
1874-8961,MATHEMATICAL GEOSCIENCES,0,1,0
0962-8444,PROCEEDINGS OF THE ROYAL SOCIETY-MATHEMATICAL AND PHYSICAL SCIENCES,0,1,0
Eos Trans AGU,Eos Trans AGU,0,1,0
0080-4630,PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL AND PHYSICAL SCIENCES,0,2,0
0022-2372,JOURNAL OF MAMMALOGY,0,2,0
0014-3820,EVOLUTION,0,3,0
0962-1083,MOLECULAR ECOLOGY,0,12,0
1461-023X,ECOLOGY LETTERS,0,1,0
1566-0621,CONSERVATION GENETICS,0,1,0
0021-8901,JOURNAL OF APPLIED ECOLOGY,0,1,0
1471-8278,MOLECULAR ECOLOGY NOTES,0,3,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,0,1,0
1435-5930,JOURNAL OF GEOGRAPHICAL SYSTEMS,0,1,0
0022-1503,JOURNAL OF HEREDITY,0,1,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,0,1,0
1367-9430,ANIMAL CONSERVATION,0,1,0
Evolution,Evolution,0,1,0
Molecular Ecology,Molecular Ecology,0,1,0
Molecular Biology and Evolution,Molecular Biology and Evolution,0,1,0
1161-0301,EUROPEAN JOURNAL OF AGRONOMY,0,1,0
1044-3983,EPIDEMIOLOGY,0,4,0
0091-6765,ENVIRONMENTAL HEALTH PERSPECTIVES,0,1,0
0008-3658,CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN,0,1,0
1053-4245,JOURNAL OF EXPOSURE ANALYSIS AND ENVIRONMENTAL EPIDEMIOLOGY,0,1,0
1353-8292,HEALTH & PLACE,0,3,0
1476-072X,INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS,0,5,0
Journal of the International Association for Mathematical Geology.,Journal of the International Association for Mathematical Geology.,0,1,0
Appl. Statist.,Appl. Statist.,0,1,0
COMPUTER METHODS GEO,COMPUTER METHODS GEO,0,1,0
Statist. Sci,Statist. Sci,0,1,0
0169-1368,ORE GEOLOGY REVIEWS,0,1,0
Handbook Econom.,Handbook Econom.,0,1,0
Chronique de la Recherche Miniere,Chronique de la Recherche Miniere,0,1,0
Gut,Gut,0,1,0
Transplantation,Transplantation,0,1,0
0022-006X,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0,1,0
ANNALS OF EUGENICS,ANNALS OF EUGENICS,0,1,0
Journal of Statistical Computation and Simulation,Journal of Statistical Computation and Simulation,0,1,0
1471-2202,BMC NEUROSCIENCE,0,2,0
0021-8782,JOURNAL OF ANATOMY,0,1,0
Tech. report,Tech. report,0,1,0
ESAIM: Probability and Statistics,ESAIM: Probability and Statistics,0,1,0
LECT NOTES MATH,LECT NOTES MATH,0,1,0
0951-4198,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,0,3,0
1044-0305,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY,0,6,0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,0,1,0
1874-3919,JOURNAL OF PROTEOMICS,0,1,0
0173-0835,ELECTROPHORESIS,0,4,0
1535-9476,MOLECULAR & CELLULAR PROTEOMICS,0,18,0
1615-9853,PROTEOMICS,0,13,0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,0,3,0
1469-221X,EMBO REPORTS,0,1,0
Pac Symp Biocomput,Pac Symp Biocomput,0,1,0
Lect. Notes Comput. Sci. (Including Subser. Lect. Notes Artif. Intell. Lect. Notes Bioinformatics),Lect. Notes Comput. Sci. (Including Subser. Lect. Notes Artif. Intell. Lect. Notes Bioinformatics),0,1,0
0003-2670,ANALYTICA CHIMICA ACTA,0,2,0
0570-4928,APPLIED SPECTROSCOPY REVIEWS,0,1,0
Methods,Methods,0,1,0
1001-0602,CELL RESEARCH,0,1,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0,2,0
J. Proteomics,J. Proteomics,0,1,0
"Testing, and Prediction","Testing, and Prediction",0,1,0
1478-9450,EXPERT REVIEW OF PROTEOMICS,0,2,0
Nat. Biotechnol.,Nat. Biotechnol.,0,1,0
0893-164X,PSYCHOLOGY OF ADDICTIVE BEHAVIORS,0,1,0
Mol. Biosyst.,Mol. Biosyst.,0,1,0
J. Am. Soc. Mass Spectrom.,J. Am. Soc. Mass Spectrom.,0,1,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,0,12,0
1389-2037,CURRENT PROTEIN & PEPTIDE SCIENCE,0,2,0
1873-3468,FEBS LETTERS,0,1,0
0006-3525,BIOPOLYMERS,0,1,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0,5,0
0961-8368,PROTEIN SCIENCE,0,3,0
1741-7007,BMC BIOLOGY,0,1,0
Encyclopedia of Life Sciences,Encyclopedia of Life Sciences,0,1,0
CRiSM Working Paper No. 05-10,CRiSM Working Paper No. 05-10,0,1,0
0168-1176,INTERNATIONAL JOURNAL OF MASS SPECTROMETRY AND ION PROCESSES,0,1,0
0022-3565,JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,0,1,0
Proceedings of the Joint Statistical Meetings (JSM),Proceedings of the Joint Statistical Meetings (JSM),0,1,0
0938-8990,MAMMALIAN GENOME,0,3,0
1474-175X,NATURE REVIEWS CANCER,0,4,0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,0,1,0
1549-9596,JOURNAL OF CHEMICAL INFORMATION AND MODELING,0,1,0
0009-9163,CLINICAL GENETICS,0,2,0
1552-4450,NATURE CHEMICAL BIOLOGY,0,1,0
1756-994X,GENOME MEDICINE,0,1,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,0,1,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,0,1,0
0764-4442,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE I-MATHEMATIQUE,0,1,0
0003-6846,APPLIED ECONOMICS,0,2,0
Econ. J.,Econ. J.,0,1,0
Int. Rev. Econ. Rnanc,Int. Rev. Econ. Rnanc,0,1,0
0261-5606,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,0,4,0
1365-1005,MACROECONOMIC DYNAMICS,0,1,0
0021-857X,JOURNAL OF AGRICULTURAL ECONOMICS,0,1,0
Journal of Agricultural and Applied Economics,Journal of Agricultural and Applied Economics,0,1,0
Journal of Economic Surveys.,Journal of Economic Surveys.,0,1,0
0022-0507,JOURNAL OF ECONOMIC HISTORY,0,1,0
Journal of Economic Dynamics and Control,Journal of Economic Dynamics and Control,0,1,0
J. Time. Ser. Anal,J. Time. Ser. Anal,0,2,0
0167-2681,JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION,0,1,0
Taiwan University Working Paper,Taiwan University Working Paper,0,1,0
Stat. Methods Appl,Stat. Methods Appl,0,1,0
0033-5533,QUARTERLY JOURNAL OF ECONOMICS,0,1,0
J Time Ser Anal,J Time Ser Anal,0,1,0
Ann. Appl. Probab.,Ann. Appl. Probab.,0,1,0
Working paper in HKUST,Working paper in HKUST,0,1,0
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,0,1,0
0303-1179,ASTERISQUE,0,1,0
Limit Theorems in Probability and Statistics,Limit Theorems in Probability and Statistics,0,1,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,0,1,0
0044-3719,ZEITSCHRIFT FUR WAHRSCHEINLICHKEITSTHEORIE UND VERWANDTE GEBIETE,0,8,0
STOCHASTIC PROCESSES,STOCHASTIC PROCESSES,0,2,0
0012-7094,DUKE MATHEMATICAL JOURNAL,0,1,0
Stochastic Processes and Their Applications,Stochastic Processes and Their Applications,0,1,0
0003-486X,ANNALS OF MATHEMATICS,0,1,0
0001-8708,ADVANCES IN MATHEMATICS,0,1,0
J. Appl. Meteorol.,J. Appl. Meteorol.,0,1,0
lzv. Akad. Nauk SSSR Ser. Mat,lzv. Akad. Nauk SSSR Ser. Mat,0,1,0
"London School of Economics, Discussion paper","London School of Economics, Discussion paper",0,1,0
Technical Document,Technical Document,0,1,0
Theory Probab Appl,Theory Probab Appl,0,1,0
0219-4937,STOCHASTICS AND DYNAMICS,0,1,0
Prediction and regulation by linear least- square methods,Prediction and regulation by linear least- square methods,0,2,0
Lith. Math. J.,Lith. Math. J.,0,1,0
J. Time Series Anal.,J. Time Series Anal.,0,2,0
0167-8019,ACTA APPLICANDAE MATHEMATICAE,0,1,0
0743-3808,BEHAVIOR RESEARCH METHODS INSTRUMENTS & COMPUTERS,0,2,0
0006-3002,BIOCHIMICA ET BIOPHYSICA ACTA,0,2,0
1386-4564,INFORMATION RETRIEVAL,0,1,0
0033-0337,PROGRAM-AUTOMATED LIBRARY AND INFORMATION SYSTEMS,0,1,0
J. of machine learning research,J. of machine learning research,0,1,0
0962-9343,QUALITY OF LIFE RESEARCH,0,1,0
1170-7690,PHARMACOECONOMICS,0,2,0
1057-9230,HEALTH ECONOMICS,0,2,0
0272-989X,MEDICAL DECISION MAKING,0,2,0
8756-3282,BONE,0,1,0
0884-0431,JOURNAL OF BONE AND MINERAL RESEARCH,0,1,0
JAMA (Journal of the American Medical Association),JAMA (Journal of the American Medical Association),0,1,0
0340-6997,EUROPEAN JOURNAL OF NUCLEAR MEDICINE,0,1,0
0266-4623,INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE,0,1,0
BMC medical research methodology,BMC medical research methodology,0,1,0
Health Economics,Health Economics,0,1,0
Journal of Statistics Education,Journal of Statistics Education,0,1,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,1,0
0066-4197,ANNUAL REVIEW OF GENETICS,0,1,0
0169-023X,DATA & KNOWLEDGE ENGINEERING,0,1,0
0304-3975,THEORETICAL COMPUTER SCIENCE,0,1,0
Proc. VLDB' 05,Proc. VLDB' 05,0,1,0
0007-1447,BRITISH MEDICAL JOURNAL,0,1,0
"Dietary Reference Intakes for Calcium, Phosphorus, Magnesium, Vitamin D, and Fluoride","Dietary Reference Intakes for Calcium, Phosphorus, Magnesium, Vitamin D, and Fluoride",0,1,0
N. Am. Actuar. J.,N. Am. Actuar. J.,0,1,0
0043-1370,WATER RESOURCES BULLETIN,0,1,0
0022-2402,JOURNAL OF MARINE RESEARCH,0,1,0
Philos. Trans. Royal Soc,Philos. Trans. Royal Soc,0,1,0
0021-9150,ATHEROSCLEROSIS,0,1,0
0952-0481,BRITISH JOURNAL OF ADDICTION,0,1,0
In silico biology,In silico biology,0,1,0
0016-6707,GENETICA,0,1,0
1462-2416,PHARMACOGENOMICS,0,8,0
PLoS Genet,PLoS Genet,0,1,0
0016-6723,GENETICS RESEARCH,0,2,0
Sociological Methodology,Sociological Methodology,0,2,0
0929-5305,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,0,1,0
0960-314X,PHARMACOGENETICS,0,1,0
1471-2156,BMC GENETICS,0,3,0
0198-8859,HUMAN IMMUNOLOGY,0,1,0
1079-9796,BLOOD CELLS MOLECULES AND DISEASES,0,1,0
Am. J. Kidney Dis.,Am. J. Kidney Dis.,0,1,0
0277-0008,PHARMACOTHERAPY,0,1,0
1538-7933,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,0,1,0
1744-6872,PHARMACOGENETICS AND GENOMICS,0,1,0
PLos Genetics,PLos Genetics,0,1,0
Pacific Symposium on Biocomputing,Pacific Symposium on Biocomputing,0,2,0
0193-953X,PSYCHIATRIC CLINICS OF NORTH AMERICA,0,1,0
0959-8138,BRITISH MEDICAL JOURNAL,0,1,0
1931-5244,TRANSLATIONAL RESEARCH,0,1,0
1942-325X,CIRCULATION-CARDIOVASCULAR GENETICS,0,1,0
1040-8363,CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,0,1,0
0364-5134,ANNALS OF NEUROLOGY,0,3,0
0277-9536,SOCIAL SCIENCE & MEDICINE,0,1,0
Mol. Psychiatry,Mol. Psychiatry,0,1,0
1548-5943,ANNUAL REVIEW OF CLINICAL PSYCHOLOGY,0,1,0
0040-5752,THEORETICAL AND APPLIED GENETICS,0,4,0
IMA journal of mathematics applied in medicine and biology,IMA journal of mathematics applied in medicine and biology,0,1,0
Genomics,Genomics,0,1,0
0749-503X,YEAST,0,2,0
0172-8083,CURRENT GENETICS,0,1,0
Cold Spring Harbor symposia on quantitative biology,Cold Spring Harbor symposia on quantitative biology,0,1,0
Biol. Chem.,Biol. Chem.,0,1,0
0888-7543,GENOMICS,0,1,0
BMC Proc.,BMC Proc.,0,1,0
Tech. Report,Tech. Report,0,1,0
RNA,RNA,0,1,0
Cell Stem Cell,Cell Stem Cell,0,1,0
Hum. Hered,Hum. Hered,0,2,0
0026-895X,MOLECULAR PHARMACOLOGY,0,2,0
1354-750X,BIOMARKERS,0,1,0
0079-6565,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,0,1,0
0731-7085,JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS,0,1,0
0013-936X,ENVIRONMENTAL SCIENCE & TECHNOLOGY,0,1,0
0029-6643,NUTRITION REVIEWS,0,1,0
