ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
0040-0262,TAXON,0.0,2.0,0.0
UNIV KANSAS SCI BULL,UNIV KANSAS SCI BULL,0.0,1.0,0.0
J. Exp. Algorithmics,J. Exp. Algorithmics,0.0,1.0,0.0
1754-6834,BIOTECHNOLOGY FOR BIOFUELS,0.0,2.0,0.0
Biophys. Chem.,Biophys. Chem.,0.0,1.0,0.0
1424-6376,ARKIVOC,0.0,1.0,0.0
Orig. Life Evol. Biosph.,Orig. Life Evol. Biosph.,0.0,1.0,0.0
SSRN Electronic Journal,SSRN Electronic Journal,0.0,1.0,0.0
Journal of Cybernetics,Journal of Cybernetics,0.0,1.0,0.0
Houghton Mifflin Harcourt,Houghton Mifflin Harcourt,0.0,1.0,0.0
0022-104X,JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION,0.0,25.0,0.0
0094-8373,PALEOBIOLOGY,0.0,8.0,0.0
Heredity (Edinb),Heredity (Edinb),0.0,1.0,0.0
Scientia,Scientia,0.0,1.0,0.0
Vererbungslehre,Vererbungslehre,0.0,1.0,0.0
2152-4971,CELLULAR REPROGRAMMING,0.0,1.0,0.0
Z. Obshch. Biol.,Z. Obshch. Biol.,0.0,2.0,0.0
Biol. J. Linn. Soc.,Biol. J. Linn. Soc.,0.0,1.0,0.0
Zoology (Jena),Zoology (Jena),0.0,1.0,0.0
Verhand Zoolog Gesell,Verhand Zoolog Gesell,0.0,1.0,0.0
1062-3604,RUSSIAN JOURNAL OF DEVELOPMENTAL BIOLOGY,0.0,1.0,0.0
Beobachtung und Reflexion.,Beobachtung und Reflexion.,0.0,1.0,0.0
Evolutionary Theory and Review,Evolutionary Theory and Review,0.0,6.0,0.0
0166-8595,PHOTOSYNTHESIS RESEARCH,0.0,82.0,0.0
0031-9422,PHYTOCHEMISTRY,0.0,6.0,0.0
0044-4596,ZHURNAL OBSHCHEI BIOLOGII,0.0,5.0,0.0
0004-0843,ARCTIC,0.0,2.0,0.0
1527-8204(print),"ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS, VOL 12",0.0,1.0,0.0
0167-9902,THEORETICAL MEDICINE,0.0,2.0,0.0
0031-0301,PALEONTOLOGICAL JOURNAL,0.0,1.0,0.0
0305-0270,JOURNAL OF BIOGEOGRAPHY,0.0,2.0,0.0
0040-5779,THEORETICAL AND MATHEMATICAL PHYSICS,0.0,1.0,0.0
Proc. Acad. Sci. Armenian SSR,Proc. Acad. Sci. Armenian SSR,0.0,1.0,0.0
0022-3360,JOURNAL OF PALEONTOLOGY,0.0,1.0,0.0
0022-2372,JOURNAL OF MAMMALOGY,0.0,2.0,0.0
Ethics Int. Aff.,Ethics Int. Aff.,0.0,1.0,0.0
1061-7361,JOURNAL OF SOCIAL AND EVOLUTIONARY SYSTEMS,0.0,1.0,0.0
J. Soc. Evol. Syst.,J. Soc. Evol. Syst.,0.0,1.0,0.0
Artificial Life,Artificial Life,0.0,2.0,0.0
0925-4773,MECHANISMS OF DEVELOPMENT,0.0,11.0,0.0
0022-0752,JOURNAL OF EMBRYOLOGY AND EXPERIMENTAL MORPHOLOGY,0.0,23.0,0.0
Russ. J. Dev. Biol.,Russ. J. Dev. Biol.,0.0,2.0,0.0
COMPARATIVE EMBRYOLOGY OF SPONGES,COMPARATIVE EMBRYOLOGY OF SPONGES,0.0,1.0,0.0
Integr. Comp. Biol.,Integr. Comp. Biol.,0.0,1.0,0.0
Curr. Biol.,Curr. Biol.,0.0,2.0,0.0
0012-1592,DEVELOPMENT GROWTH & DIFFERENTIATION,0.0,5.0,0.0
Ontogenez,Ontogenez,0.0,2.0,0.0
Onto- genez. Russ.). Dev. Biol.,Onto- genez. Russ.). Dev. Biol.,0.0,1.0,0.0
Onto- genez. Russ. J. Dev. Biol.,Onto- genez. Russ. J. Dev. Biol.,0.0,1.0,0.0
Towards a Theoretical Biology,Towards a Theoretical Biology,0.0,1.0,0.0
0021-504X,JAPANESE JOURNAL OF GENETICS,0.0,2.0,0.0
1937-6448,"INTERNATIONAL REVIEW OF CELL AND MOLECULAR BIOLOGY, VOL 278",0.0,2.0,0.0
0272-4634,JOURNAL OF VERTEBRATE PALEONTOLOGY,0.0,1.0,0.0
1017-0405,STATISTICA SINICA,0.0,1.0,0.0
<IT>Nat. Educ. Knowl.</IT>,<IT>Nat. Educ. Knowl.</IT>,0.0,1.0,0.0
J. Stat. Mech.-Theory Exp.,J. Stat. Mech.-Theory Exp.,0.0,1.0,0.0
Ginger Booth: Make the Math the Experience website,Ginger Booth: Make the Math the Experience website,0.0,1.0,0.0
0495-4548,THEORIA-REVISTA DE TEORIA HISTORIA Y FUNDAMENTOS DE LA CIENCIA,0.0,1.0,0.0
J Proc Linn Soc Lond Zool,J Proc Linn Soc Lond Zool,0.0,1.0,0.0
Neural Comput. Surv.,Neural Comput. Surv.,0.0,1.0,0.0
Models in Paleobiology.,Models in Paleobiology.,0.0,6.0,0.0
Math. Ann.,Math. Ann.,0.0,1.0,0.0
1741-7007,BMC BIOLOGY,0.0,4.0,0.0
J. Biol. Syst.,J. Biol. Syst.,0.0,6.0,0.0
Journal of the History of Biology,Journal of the History of Biology,0.0,1.0,0.0
Paleobiology,Paleobiology,0.0,3.0,0.0
Technoetic Arts: J. Speculat. Res.,Technoetic Arts: J. Speculat. Res.,0.0,1.0,0.0
NBC News,NBC News,0.0,1.0,0.0
0003-0996,AMERICAN SCIENTIST,0.0,3.0,0.0
0039-7989,SYSTEMATIC ZOOLOGY,0.0,4.0,0.0
0019-1035,ICARUS,0.0,1.0,0.0
0196-9722,CYBERNETICS AND SYSTEMS,0.0,3.0,0.0
1832-4274,TWIN RESEARCH AND HUMAN GENETICS,0.0,2.0,0.0
"Genet. Sel, Evol.","Genet. Sel, Evol.",0.0,1.0,0.0
GENETICS,GENETICS,0.0,1.0,0.0
Artif. Life,Artif. Life,0.0,2.0,0.0
1565-9801,ISRAEL JOURNAL OF ECOLOGY & EVOLUTION,0.0,1.0,0.0
0921-8009,ECOLOGICAL ECONOMICS,0.0,1.0,0.0
0001-527X,ACTA BIOCHIMICA POLONICA,0.0,3.0,0.0
0013-0133,ECONOMIC JOURNAL,0.0,1.0,0.0
1545-7885,PLOS BIOLOGY,0.0,9.0,0.0
Syst. Zool.,Syst. Zool.,0.0,1.0,0.0
Biol. Rev,Biol. Rev,0.0,1.0,0.0
Math Ann,Math Ann,0.0,1.0,0.0
Biology Direct,Biology Direct,0.0,1.0,0.0
Journal of Biological Systems,Journal of Biological Systems,0.0,1.0,0.0
0065-2504(print),"ADVANCES IN ECOLOGICAL RESEARCH, VOL 40",0.0,2.0,0.0
0008-4301,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,0.0,5.0,0.0
0169-3298,SURVEYS IN GEOPHYSICS,0.0,1.0,0.0
0097-8493,COMPUTERS & GRAPHICS,0.0,1.0,0.0
0890-3670,SCIENTIST,0.0,1.0,0.0
Jahreshefte des Vereins fur vaterlandische Naturkunde in Wurttemberg,Jahreshefte des Vereins fur vaterlandische Naturkunde in Wurttemberg,0.0,1.0,0.0
arXiv repository,arXiv repository,0.0,1.0,0.0
0927-0256,COMPUTATIONAL MATERIALS SCIENCE,0.0,1.0,0.0
2041-8205,ASTROPHYSICAL JOURNAL LETTERS,0.0,1.0,0.0
Reviews of Geophysics,Reviews of Geophysics,0.0,1.0,0.0
PROC SIXTH INTERNAT CONGR GENETICS ITHACA NEW YORK,PROC SIXTH INTERNAT CONGR GENETICS ITHACA NEW YORK,0.0,3.0,0.0
"NITECKI, M. H. AND A. HOFFMAN (ED.). NEUTRAL MODELS IN BIOLOGY; EIGHTH SPRING SYSTEMATICS SYMPOSIUM, CHICAGO, ILLINOIS, USA, MAY 1985. X+166P. OXFORD UNIVERSITY PRESS: NEW YORK, NEW YORK, USA; OXFORD, ENGLAND, UK. ILLUS","NITECKI, M. H. AND A. HOFFMAN (ED.). NEUTRAL MODELS IN BIOLOGY; EIGHTH SPRING SYSTEMATICS SYMPOSIUM, CHICAGO, ILLINOIS, USA, MAY 1985. X+166P. OXFORD UNIVERSITY PRESS: NEW YORK, NEW YORK, USA; OXFORD, ENGLAND, UK. ILLUS",0.0,1.0,0.0
1531-1074,ASTROBIOLOGY,0.0,1.0,0.0
American Scientist,American Scientist,0.0,1.0,0.0
DEV TIME CONCEPT GEO,DEV TIME CONCEPT GEO,0.0,1.0,0.0
Dialectics in Sciences about Nature and Man,Dialectics in Sciences about Nature and Man,0.0,1.0,0.0
Itogi Nauki i Tekhniki,Itogi Nauki i Tekhniki,0.0,1.0,0.0
Priroda,Priroda,0.0,1.0,0.0
Soviet Sci. Rev. G (Geol.),Soviet Sci. Rev. G (Geol.),0.0,1.0,0.0
Systemness and Evolution,Systemness and Evolution,0.0,1.0,0.0
0886-9561,COMPUTERS & MATHEMATICS WITH APPLICATIONS-PART B,0.0,1.0,0.0
J PALEONTOL,J PALEONTOL,0.0,1.0,0.0
0016-6707,GENETICA,0.0,5.0,0.0
Evol Dev,Evol Dev,0.0,1.0,0.0
Evodevo,Evodevo,0.0,1.0,0.0
0949-944X,DEVELOPMENT GENES AND EVOLUTION,0.0,5.0,0.0
Cold Spring Harbor Protocols,Cold Spring Harbor Protocols,0.0,2.0,0.0
Advances in Insect Physiology,Advances in Insect Physiology,0.0,1.0,0.0
PLoS Biol.,PLoS Biol.,0.0,3.0,0.0
1933-6934,FLY,0.0,1.0,0.0
0008-4026,CANADIAN JOURNAL OF BOTANY,0.0,1.0,0.0
"Det Norske Videnskaps-Akademi, I. Mat-Naturrv, KI. Skr Ny Serie","Det Norske Videnskaps-Akademi, I. Mat-Naturrv, KI. Skr Ny Serie",0.0,1.0,0.0
Development,Development,0.0,1.0,0.0
American Naturalist,American Naturalist,0.0,1.0,0.0
. Bot. J,. Bot. J,0.0,1.0,0.0
J LINN SOC LONDON BOT,J LINN SOC LONDON BOT,0.0,1.0,0.0
Flora USSR,Flora USSR,0.0,1.0,0.0
J. Morphol.,J. Morphol.,0.0,1.0,0.0
J. Exp. Front. Phys.,J. Exp. Front. Phys.,0.0,1.0,0.0
Oecologia (Berlin),Oecologia (Berlin),0.0,1.0,0.0
1042-9832,RANDOM STRUCTURES & ALGORITHMS,0.0,2.0,0.0
0377-9017,LETTERS IN MATHEMATICAL PHYSICS,0.0,1.0,0.0
J. Am. Math. Soc.,J. Am. Math. Soc.,0.0,1.0,0.0
AAAI,AAAI,0.0,1.0,0.0
Theor. Comput. Sci.,Theor. Comput. Sci.,0.0,1.0,0.0
0025-696X,MEDICAL & BIOLOGICAL ENGINEERING,0.0,1.0,0.0
0140-7791,PLANT CELL AND ENVIRONMENT,0.0,54.0,0.0
0829-318X,TREE PHYSIOLOGY,0.0,16.0,0.0
Angew. Chem.,Angew. Chem.,0.0,1.0,0.0
International Journal of Unconventional Computing,International Journal of Unconventional Computing,0.0,1.0,0.0
0010-8545,COORDINATION CHEMISTRY REVIEWS,0.0,1.0,0.0
1842-3582,DIGEST JOURNAL OF NANOMATERIALS AND BIOSTRUCTURES,0.0,1.0,0.0
1388-2481,ELECTROCHEMISTRY COMMUNICATIONS,0.0,1.0,0.0
BIOELECTRONICS: FROM THEORY TO APPLICATIONS,BIOELECTRONICS: FROM THEORY TO APPLICATIONS,0.0,1.0,0.0
Stat. Appl. Genet. Mol. Biol.,Stat. Appl. Genet. Mol. Biol.,0.0,2.0,0.0
0924-6495,MINDS AND MACHINES,0.0,3.0,0.0
0095-2338,JOURNAL OF CHEMICAL INFORMATION AND COMPUTER SCIENCES,0.0,8.0,0.0
Science Progress,Science Progress,0.0,1.0,0.0
arXiv:nlin/0506028v1 [nlin.AO],arXiv:nlin/0506028v1 [nlin.AO],0.0,1.0,0.0
arXiv:nlin.AO/0005039 v1,arXiv:nlin.AO/0005039 v1,0.0,1.0,0.0
1940-087X,JOVE-JOURNAL OF VISUALIZED EXPERIMENTS,0.0,1.0,0.0
1479-8409,JOURNAL OF FINANCIAL ECONOMETRICS,0.0,1.0,0.0
0963-9969,FOOD RESEARCH INTERNATIONAL,0.0,1.0,0.0
DOVER BOOKS MATH SER,DOVER BOOKS MATH SER,0.0,1.0,0.0
ACTA BIOTHEORETICA,ACTA BIOTHEORETICA,0.0,1.0,0.0
CRC TEXTS STAT SCI S,CRC TEXTS STAT SCI S,0.0,1.0,0.0
Sci. Math. Jpn.,Sci. Math. Jpn.,0.0,2.0,0.0
"Journal of Basic Engineering (Trans. ASME, ser. D)","Journal of Basic Engineering (Trans. ASME, ser. D)",0.0,1.0,0.0
CRC FINANCIAL MATH S,CRC FINANCIAL MATH S,0.0,1.0,0.0
LIFE INSURANCE RISK MANGEMENT ESSENTIALS,LIFE INSURANCE RISK MANGEMENT ESSENTIALS,0.0,1.0,0.0
R News,R News,0.0,1.0,0.0
NOUVEAUX MEMOIRES AC,NOUVEAUX MEMOIRES AC,0.0,1.0,0.0
In Silico Biol,In Silico Biol,0.0,1.0,0.0
0899-8418,INTERNATIONAL JOURNAL OF CLIMATOLOGY,0.0,1.0,0.0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,0.0,4.0,0.0
0883-9026,JOURNAL OF BUSINESS VENTURING,0.0,1.0,0.0
0266-4674,JOURNAL OF TROPICAL ECOLOGY,0.0,1.0,0.0
Stat. Mach. Learn. Approaches Netw. Anal,Stat. Mach. Learn. Approaches Netw. Anal,0.0,1.0,0.0
1094-4087,OPTICS EXPRESS,0.0,2.0,0.0
1303-5150,NEUROQUANTOLOGY,0.0,4.0,0.0
0021-8979,JOURNAL OF APPLIED PHYSICS,0.0,5.0,0.0
0740-3224,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS,0.0,1.0,0.0
0035-5917,RIVISTA DEL NUOVO CIMENTO,0.0,2.0,0.0
1559-8985,PROGRESS IN ELECTROMAGNETICS RESEARCH-PIER,0.0,1.0,0.0
Journal of Consciousness Exploration & Research,Journal of Consciousness Exploration & Research,0.0,1.0,0.0
Int. J. Mod. Phys. B,Int. J. Mod. Phys. B,0.0,1.0,0.0
arxiv.org/pdf/physics/0111192,arxiv.org/pdf/physics/0111192,0.0,1.0,0.0
International Journal of Simulation & Process Modelling,International Journal of Simulation & Process Modelling,0.0,1.0,0.0
J. Quant. Inform. Sci,J. Quant. Inform. Sci,0.0,1.0,0.0
Online J. Biol. Sci,Online J. Biol. Sci,0.0,1.0,0.0
arXiv:quant-ph/0412146v1,arXiv:quant-ph/0412146v1,0.0,1.0,0.0
0002-9254,AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,0.0,2.0,0.0
0191-2216,"PROCEEDINGS OF THE 33RD IEEE CONFERENCE ON DECISION AND CONTROL, VOLS 1-4",0.0,1.0,0.0
0065-2881,"ADVANCES IN MARINE BIOLOGY, VOL 46",0.0,1.0,0.0
1022-6680(print),"BIOHYDROMETALLURGY: A MEETING POINT BETWEEN MICROBIAL ECOLOGY, METAL RECOVERY PROCESSES AND ENVIRONMENTAL REMEDIATION",0.0,1.0,0.0
8756-3282,BONE,0.0,6.0,0.0
1573-3882,METABOLOMICS,0.0,1.0,0.0
Theor. Comput. Sci,Theor. Comput. Sci,0.0,1.0,0.0
Biotechnol. Bioeng,Biotechnol. Bioeng,0.0,1.0,0.0
0018-506X,HORMONES AND BEHAVIOR,0.0,1.0,0.0
0956-7135,FOOD CONTROL,0.0,1.0,0.0
Appl. Math. Lett.,Appl. Math. Lett.,0.0,1.0,0.0
"arXiv:1307.7055 [nlin,q-bio]","arXiv:1307.7055 [nlin,q-bio]",0.0,1.0,0.0
1567-567X,JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,0.0,3.0,0.0
0090-466X,JOURNAL OF PHARMACOKINETICS AND BIOPHARMACEUTICS,0.0,2.0,0.0
IEEE Proceedings-F,IEEE Proceedings-F,0.0,1.0,0.0
GENE REGULATION AND SYSTEMS BIOLOGY,GENE REGULATION AND SYSTEMS BIOLOGY,0.0,1.0,0.0
Journal of Computational and Graphical Statistics,Journal of Computational and Graphical Statistics,0.0,1.0,0.0
Advances in Neural Information Processing Systems,Advances in Neural Information Processing Systems,0.0,2.0,0.0
Nat. Genet,Nat. Genet,0.0,2.0,0.0
0269-8811,JOURNAL OF PSYCHOPHARMACOLOGY,0.0,1.0,0.0
0889-1591,BRAIN BEHAVIOR AND IMMUNITY,0.0,1.0,0.0
1389-2002,CURRENT DRUG METABOLISM,0.0,3.0,0.0
0003-990X,ARCHIVES OF GENERAL PSYCHIATRY,0.0,2.0,0.0
0263-7855,JOURNAL OF MOLECULAR GRAPHICS,0.0,2.0,0.0
1073-8584,NEUROSCIENTIST,0.0,4.0,0.0
0165-0327,JOURNAL OF AFFECTIVE DISORDERS,0.0,1.0,0.0
0278-5846,PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,0.0,2.0,0.0
Arch. Neurol,Arch. Neurol,0.0,1.0,0.0
0929-8673,CURRENT MEDICINAL CHEMISTRY,0.0,8.0,0.0
Nat. Struct. Mol. Biol.,Nat. Struct. Mol. Biol.,0.0,1.0,0.0
PLoS Genet,PLoS Genet,0.0,4.0,0.0
0179-5376,DISCRETE & COMPUTATIONAL GEOMETRY,0.0,2.0,0.0
0556-2821,PHYSICAL REVIEW D,0.0,3.0,0.0
Neuroquantology,Neuroquantology,0.0,3.0,0.0
J. Conscious. Stud.,J. Conscious. Stud.,0.0,2.0,0.0
0038-5646,SOVIET PHYSICS JETP-USSR,0.0,1.0,0.0
1876-6196,22ND SOLVAY CONFERENCE ON CHEMISTRY: QUANTUM EFFECTS IN CHEMISTRY AND BIOLOGY,0.0,2.0,0.0
0022-3093,JOURNAL OF NON-CRYSTALLINE SOLIDS,0.0,1.0,0.0
Phys. Usp.,Phys. Usp.,0.0,1.0,0.0
Bull. Inst. Math. Appl,Bull. Inst. Math. Appl,0.0,1.0,0.0
1446-1811,ANZIAM JOURNAL,0.0,4.0,0.0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,0.0,2.0,0.0
0042-9686,BULLETIN OF THE WORLD HEALTH ORGANIZATION,0.0,7.0,0.0
0893-8512,CLINICAL MICROBIOLOGY REVIEWS,0.0,5.0,0.0
0090-0036,AMERICAN JOURNAL OF PUBLIC HEALTH,0.0,2.0,0.0
Electron. J. Differ. Equ.,Electron. J. Differ. Equ.,0.0,2.0,0.0
"WHO/TB/83, 141","WHO/TB/83, 141",0.0,1.0,0.0
N. Engl. J. Med.,N. Engl. J. Med.,0.0,1.0,0.0
0003-4819,ANNALS OF INTERNAL MEDICINE,0.0,2.0,0.0
0951-7375,CURRENT OPINION IN INFECTIOUS DISEASES,0.0,2.0,0.0
2007,2007,0.0,3.0,0.0
0021-7948,JOURNAL DE PHYSIOLOGIE,0.0,1.0,0.0
Biophysics,Biophysics,0.0,5.0,0.0
arXiv:1307.55634[hep-th],arXiv:1307.55634[hep-th],0.0,1.0,0.0
J. R. Soc. Interface.,J. R. Soc. Interface.,0.0,1.0,0.0
J: Theor. Biol.,J: Theor. Biol.,0.0,1.0,0.0
Behav. Ecol.,Behav. Ecol.,0.0,1.0,0.0
0278-0372,JOURNAL OF CRUSTACEAN BIOLOGY,0.0,1.0,0.0
Anim. Cogn.,Anim. Cogn.,0.0,1.0,0.0
Science of Interface,Science of Interface,0.0,1.0,0.0
Proc. Int. Joint Conf. Neural Netw.,Proc. Int. Joint Conf. Neural Netw.,0.0,1.0,0.0
Neural Netw.,Neural Netw.,0.0,1.0,0.0
Proc. SCIS-ISIS,Proc. SCIS-ISIS,0.0,1.0,0.0
Unifying Themes in Complex Systems,Unifying Themes in Complex Systems,0.0,1.0,0.0
Parallel Distributed Processing: Explorations in the Mi-crostructure of Cognition,Parallel Distributed Processing: Explorations in the Mi-crostructure of Cognition,0.0,1.0,0.0
Int. J. of Comput. Anticipatory Syst.,Int. J. of Comput. Anticipatory Syst.,0.0,1.0,0.0
0065-3233,FIBROUS PROTEINS: MUSCLE AND MOLECULAR MOTORS,0.0,3.0,0.0
0886-1544,CELL MOTILITY AND THE CYTOSKELETON,0.0,7.0,0.0
0091-679X(print),MICROTUBULES: IN VIVO,0.0,2.0,0.0
1439-4235,CHEMPHYSCHEM,0.0,6.0,0.0
AMFRS. Philos. Trans.,AMFRS. Philos. Trans.,0.0,1.0,0.0
BioEssays.,BioEssays.,0.0,1.0,0.0
"The Role of Microtubules in Cell Biology, Neurobiology, and Oncology","The Role of Microtubules in Cell Biology, Neurobiology, and Oncology",0.0,1.0,0.0
Nonlinear Electrodynamics in Biological Systems,Nonlinear Electrodynamics in Biological Systems,0.0,1.0,0.0
0022-5320,JOURNAL OF ULTRASTRUCTURE RESEARCH,0.0,1.0,0.0
0001-8686,ADVANCES IN COLLOID AND INTERFACE SCIENCE,0.0,1.0,0.0
0091-679X,"MICROTUBULES, IN VITRO: MICROTUBULES, IN VITRO",0.0,1.0,0.0
0017-9310,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER,0.0,1.0,0.0
Biotechnol. Bioeng.,Biotechnol. Bioeng.,0.0,1.0,0.0
TRANSACTIONS OF THE FARADAY SOCIETY,TRANSACTIONS OF THE FARADAY SOCIETY,0.0,1.0,0.0
0003-2700,ANALYTICAL CHEMISTRY,0.0,13.0,0.0
1536-8378,ELECTROMAGNETIC BIOLOGY AND MEDICINE,0.0,12.0,0.0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,0.0,4.0,0.0
0144-8463,BIOSCIENCE REPORTS,0.0,1.0,0.0
0161-7567,JOURNAL OF APPLIED PHYSIOLOGY,0.0,1.0,0.0
Structure,Structure,0.0,1.0,0.0
1468-9367,DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL,0.0,1.0,0.0
1741-5977,INVERSE PROBLEMS IN SCIENCE AND ENGINEERING,0.0,1.0,0.0
0885-064X,JOURNAL OF COMPLEXITY,0.0,1.0,0.0
0731-5090,JOURNAL OF GUIDANCE CONTROL AND DYNAMICS,0.0,1.0,0.0
0031-6768,PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,0.0,8.0,0.0
0146-0404,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0.0,2.0,0.0
Theor. Exp. Chem.,Theor. Exp. Chem.,0.0,1.0,0.0
Statistics Probab. Lett.,Statistics Probab. Lett.,0.0,1.0,0.0
Biotechnol. Biotechnol. Equip.,Biotechnol. Biotechnol. Equip.,0.0,1.0,0.0
Mol. Quantum Acoust.,Mol. Quantum Acoust.,0.0,1.0,0.0
0022-0434,JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME,0.0,1.0,0.0
0016-7037,GEOCHIMICA ET COSMOCHIMICA ACTA,0.0,1.0,0.0
WILEY SERIES PROBABI,WILEY SERIES PROBABI,0.0,2.0,0.0
0166-3542,ANTIVIRAL RESEARCH,0.0,1.0,0.0
0300-8584,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,0.0,1.0,0.0
0043-1397,WATER RESOURCES RESEARCH,0.0,1.0,0.0
1466-609X,CRITICAL CARE,0.0,2.0,0.0
0004-0010,ARCHIVES OF SURGERY,0.0,1.0,0.0
1756-8919,FUTURE MEDICINAL CHEMISTRY,0.0,1.0,0.0
J. Viral.,J. Viral.,0.0,1.0,0.0
Morbidity and Mortality Weekly Report,Morbidity and Mortality Weekly Report,0.0,2.0,0.0
AMER JOUR HYG,AMER JOUR HYG,0.0,2.0,0.0
0300-5526,INTERVIROLOGY,0.0,1.0,0.0
1578-665X,ANIMAL BIODIVERSITY AND CONSERVATION,0.0,1.0,0.0
0003-2670,ANALYTICA CHIMICA ACTA,0.0,3.0,0.0
Curr. Res. Technol. Educ. Top. Appl. Microbiol. Microb. Biotechnol.,Curr. Res. Technol. Educ. Top. Appl. Microbiol. Microb. Biotechnol.,0.0,1.0,0.0
J. Chem. Ecol.,J. Chem. Ecol.,0.0,1.0,0.0
1751-7311,ANIMAL,0.0,1.0,0.0
0022-1112,JOURNAL OF FISH BIOLOGY,0.0,1.0,0.0
0003-0031,AMERICAN MIDLAND NATURALIST,0.0,3.0,0.0
0022-5142,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,0.0,1.0,0.0
0006-3231,BIOLOGICAL REVIEWS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY,0.0,3.0,0.0
0921-4488,SMALL RUMINANT RESEARCH,0.0,1.0,0.0
0954-4224,NUTRITION RESEARCH REVIEWS,0.0,1.0,0.0
AMER MIDLAND NAT,AMER MIDLAND NAT,0.0,2.0,0.0
Ecology,Ecology,0.0,1.0,0.0
0165-0521,STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT,0.0,1.0,0.0
0161-8202,JOURNAL OF ARACHNOLOGY,0.0,1.0,0.0
0273-8570,JOURNAL OF FIELD ORNITHOLOGY,0.0,1.0,0.0
Studies in Avian Biology,Studies in Avian Biology,0.0,1.0,0.0
A Rev Ecol Syst,A Rev Ecol Syst,0.0,1.0,0.0
Biol. Reptilia,Biol. Reptilia,0.0,1.0,0.0
Progressive Fish-Culturist,Progressive Fish-Culturist,0.0,1.0,0.0
"Nonlinear Theory and Its Applications (NOLTA) E5-N, IEICE","Nonlinear Theory and Its Applications (NOLTA) E5-N, IEICE",0.0,1.0,0.0
Molecular Systems Biology,Molecular Systems Biology,0.0,3.0,0.0
0300-3604,PHOTOSYNTHETICA,0.0,18.0,0.0
1011-1344,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY,0.0,9.0,0.0
<IT>Biochimica et Biophysica Acta</IT>,<IT>Biochimica et Biophysica Acta</IT>,0.0,1.0,0.0
1861-4728,CHEMISTRY-AN ASIAN JOURNAL,0.0,1.0,0.0
0951-192X,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0.0,3.0,0.0
"International Standard, ISO/IEC 2382/16:1996(E/F)","International Standard, ISO/IEC 2382/16:1996(E/F)",0.0,1.0,0.0
European Journal of Biochemistry,European Journal of Biochemistry,0.0,1.0,0.0
International Journal of Information Technology,International Journal of Information Technology,0.0,1.0,0.0
Information Visualization,Information Visualization,0.0,1.0,0.0
0010-4485,COMPUTER-AIDED DESIGN,0.0,1.0,0.0
2212-8271,EIGHTH CIRP CONFERENCE ON INTELLIGENT COMPUTATION IN MANUFACTURING ENGINEERING,0.0,2.0,0.0
1340-8062,JSME INTERNATIONAL JOURNAL SERIES C-MECHANICAL SYSTEMS MACHINE ELEMENTS AND MANUFACTURING,0.0,1.0,0.0
0020-7543,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,0.0,1.0,0.0
CIRP JOURNAL OF MANUFACTURING SCIENCE AND TECHNOLOGY,CIRP JOURNAL OF MANUFACTURING SCIENCE AND TECHNOLOGY,0.0,1.0,0.0
0024-6093,BULLETIN OF THE LONDON MATHEMATICAL SOCIETY,0.0,4.0,0.0
0962-8428,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,0.0,1.0,0.0
0024-6107,JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES,0.0,1.0,0.0
arXiv:math/0612639v3,arXiv:math/0612639v3,0.0,1.0,0.0
Publ. Math. Inst. Hung. Acad. Sci.,Publ. Math. Inst. Hung. Acad. Sci.,0.0,1.0,0.0
"Theory and Applications in Physics, Chemistry, and Biology","Theory and Applications in Physics, Chemistry, and Biology",0.0,1.0,0.0
BCL Report 9.0,BCL Report 9.0,0.0,1.0,0.0
